id,labelMaterialsString,measuredMaterialsString,sampleID,timestamp,comment,serialNo,collection,score,colour,wavelengthMin,wavelengthMax,itemWeight,measuredMaterialID0,measuredMaterialPerc0,measuredMaterialID1,measuredMaterialPerc1,labelMaterialID0,labelMaterialPerc0,labelMaterialID1,labelMaterialPerc1,minSignal,maxSignal,spectrum
698b10e1f0979bdcc6700966,POM,OK,fmvayqqcvgvzkiltczernzdarkk,10/02/2026 11:05,Acetal_square,4827e2f00e90,9N0vTVsVPIzfeSorDfNq6lzI,1.3065088987350464,white,1550,1950,0.0,OK,100,,,POM,100,,,2.23,2.58,"[39578, 40504, 42087, 44198, 46666, 49306, 51938, 54415, 56632, 58534, 60114, 61403, 62449, 63307, 64020, 64609, 65074, 65393, 65535, 65466, 65168, 64638, 63892, 62966, 61899, 60723, 59453, 58071, 56529, 54749, 52636, 50095, 47049, 43463, 39358, 34813, 29970, 25014, 20158, 15613, 11566, 8152, 5445, 3449, 2101, 1289, 873, 703, 648, 607, 525, 388, 221, 72, 0, 56, 276, 670, 1223, 1901, 2658, 3448, 4232, 4988, 5712, 6413, 7114, 7836, 8596, 9399, 10234, 11074, 11886, 12632, 13281, 13812, 14225, 14536, 14778, 14993, 15224, 15510, 15875, 16325, 16851, 17427, 18018, 18587, 19101, 19540, 19895, 20171, 20385, 20559, 20718, 20883, 21069, 21285, 21532, 21805, 22101, 22414, 22745, 23092, 23456, 23834, 24222, 24605, 24968, 25293, 25565, 25782, 25958, 26126, 26344, 26686, 27234, 28068, 29250, 30808, 32728, 34945, 37346, 39780, 42069, 44033, 45512, 46384]"
698b10d4f0979bdcc6700963,POM,OK,kflctshhjztinzwcjlynfs,10/02/2026 11:04,Acetal_square,4827e2f00e90,9N0vTVsVPIzfeSorDfNq6lzI,1.4734070301055908,white,1550,1950,0.0,OK,100,,,POM,100,,,2.26,2.6,"[42716, 43520, 44860, 46628, 48686, 50881, 53072, 55140, 57007, 58635, 60024, 61201, 62205, 63075, 63834, 64484, 65009, 65372, 65535, 65461, 65131, 64549, 63739, 62744, 61610, 60377, 59063, 57655, 56103, 54329, 52234, 49718, 46700, 43141, 39055, 34519, 29671, 24693, 19801, 15206, 11099, 7622, 4854, 2806, 1423, 599, 195, 64, 73, 118, 136, 107, 48, 0, 15, 143, 418, 850, 1427, 2120, 2887, 3686, 4481, 5253, 5995, 6720, 7443, 8187, 8966, 9780, 10619, 11458, 12261, 12993, 13624, 14139, 14537, 14839, 15079, 15301, 15552, 15870, 16280, 16789, 17384, 18037, 18708, 19355, 19940, 20435, 20825, 21113, 21312, 21446, 21544, 21632, 21735, 21869, 22045, 22268, 22539, 22857, 23221, 23628, 24074, 24549, 25042, 25534, 26003, 26430, 26800, 27111, 27378, 27638, 27951, 28390, 29039, 29975, 31256, 32909, 34915, 37208, 39673, 42157, 44486, 46481, 47982, 48871]"
698b10cef0979bdcc6700961,POM,OK,fmuzbfgzxcmxdsukoxpnz,10/02/2026 11:04,Acetal_square,4827e2f00e90,9N0vTVsVPIzfeSorDfNq6lzI,1.8119324445724487,white,1550,1950,0.0,OK,100,,,POM,100,,,3.3,3.78,"[47852, 48567, 49544, 50741, 52098, 53554, 55046, 56524, 57947, 59288, 60533, 61671, 62696, 63596, 64354, 64946, 65348, 65535, 65488, 65204, 64694, 63982, 63104, 62098, 60997, 59816, 58546, 57153, 55572, 53725, 51524, 48890, 45770, 42153, 38074, 33621, 28930, 24171, 19532, 15196, 11325, 8033, 5387, 3391, 1997, 1114, 624, 401, 326, 307, 281, 221, 133, 45, 0, 38, 195, 489, 919, 1469, 2110, 2807, 3526, 4242, 4938, 5610, 6263, 6908, 7557, 8217, 8890, 9570, 10242, 10891, 11498, 12052, 12546, 12982, 13373, 13738, 14098, 14474, 14885, 15339, 15838, 16375, 16936, 17502, 18054, 18575, 19052, 19477, 19848, 20169, 20447, 20693, 20921, 21144, 21377, 21635, 21931, 22278, 22684, 23153, 23681, 24257, 24864, 25477, 26072, 26626, 27127, 27577, 27999, 28434, 28943, 29600, 30481, 31655, 33168, 35034, 37226, 39675, 42266, 44857, 47286, 49389, 51025, 52085]"
698b10caf0979bdcc6700960,POM,OK,vvvgiiexqggqvoiulykjtuo,10/02/2026 11:04,Acetal_square,4827e2f00e90,9N0vTVsVPIzfeSorDfNq6lzI,1.6469597816467285,white,1550,1950,0.0,OK,100,,,POM,100,,,2.91,3.35,"[45106, 45927, 47121, 48618, 50325, 52140, 53967, 55727, 57365, 58851, 60177, 61352, 62388, 63295, 64075, 64715, 65190, 65473, 65535, 65359, 64945, 64311, 63487, 62516, 61436, 60270, 59019, 57651, 56105, 54294, 52124, 49504, 46370, 42702, 38532, 33953, 29109, 24187, 19390, 14919, 10948, 7600, 4940, 2968, 1624, 805, 378, 206, 168, 170, 156, 110, 45, 0, 19, 146, 405, 805, 1332, 1956, 2640, 3345, 4043, 4718, 5370, 6012, 6665, 7350, 8082, 8864, 9686, 10522, 11340, 12102, 12777, 13345, 13801, 14160, 14450, 14711, 14984, 15309, 15712, 16205, 16783, 17427, 18104, 18779, 19415, 19983, 20465, 20853, 21152, 21375, 21541, 21672, 21788, 21909, 22049, 22221, 22436, 22702, 23025, 23408, 23850, 24340, 24865, 25403, 25928, 26416, 26849, 27223, 27554, 27876, 28249, 28747, 29450, 30435, 31760, 33451, 35489, 37811, 40308, 42834, 45220, 47298, 48915, 49958]"
698b10c6f0979bdcc670095f,POM,OK,msdhqndnohqfnemfoxnomraletp,10/02/2026 11:04,Acetal_square,4827e2f00e90,9N0vTVsVPIzfeSorDfNq6lzI,1.6879472732543945,white,1550,1950,0.0,OK,100,,,POM,100,,,3.03,3.47,"[44270, 45172, 46508, 48190, 50104, 52124, 54133, 56033, 57758, 59275, 60583, 61699, 62654, 63474, 64173, 64752, 65192, 65464, 65535, 65378, 64984, 64358, 63525, 62523, 61391, 60158, 58834, 57396, 55794, 53949, 51770, 49168, 46075, 42462, 38354, 33833, 29035, 24141, 19352, 14871, 10875, 7495, 4806, 2813, 1463, 655, 258, 130, 142, 192, 215, 186, 115, 37, 0, 48, 220, 531, 980, 1547, 2203, 2911, 3644, 4379, 5106, 5827, 6549, 7281, 8029, 8792, 9558, 10310, 11024, 11679, 12259, 12758, 13183, 13553, 13895, 14242, 14622, 15057, 15554, 16109, 16704, 17313, 17906, 18455, 18941, 19355, 19698, 19983, 20229, 20457, 20685, 20925, 21185, 21464, 21756, 22058, 22366, 22680, 23007, 23355, 23733, 24146, 24594, 25065, 25542, 26003, 26430, 26813, 27158, 27493, 27870, 28358, 29038, 29990, 31275, 32926, 34932, 37234, 39725, 42257, 44660, 46760, 48400, 49461]"
698b10bffc9631fe520d4485,POM,OK,sauvdxtvgnirdkymhbsqdgiedkml,10/02/2026 11:04,Acetal_square,4827e2f00e90,9N0vTVsVPIzfeSorDfNq6lzI,1.1140121221542358,white,1550,1950,0.0,OK,100,,,POM,100,,,2.83,3.22,"[36493, 37528, 39313, 41697, 44479, 47439, 50369, 53097, 55503, 57531, 59183, 60506, 61572, 62459, 63228, 63916, 64525, 65028, 65382, 65535, 65446, 65096, 64488, 63651, 62626, 61456, 60168, 58763, 57207, 55434, 53352, 50863, 47882, 44359, 40299, 35768, 30898, 25872, 20908, 16230, 12042, 8500, 5696, 3645, 2293, 1525, 1187, 1113, 1149, 1173, 1111, 939, 679, 387, 136, 0, 35, 273, 714, 1329, 2070, 2878, 3697, 4482, 5206, 5863, 6464, 7029, 7584, 8150, 8737, 9343, 9957, 10556, 11120, 11629, 12075, 12461, 12803, 13126, 13456, 13822, 14241, 14723, 15261, 15838, 16430, 17006, 17540, 18008, 18397, 18705, 18938, 19107, 19230, 19323, 19402, 19481, 19572, 19683, 19824, 20005, 20234, 20519, 20860, 21255, 21691, 22147, 22597, 23013, 23374, 23668, 23906, 24118, 24361, 24707, 25241, 26042, 27174, 28667, 30510, 32641, 34952, 37298, 39506, 41403, 42834, 43682]"
698b1097f97301bb09c0e3c3,PETG,OK,yryfurseazvxgzedelvsogvh,10/02/2026 11:03,PETG_square,4827e2f00e90,9N0vTVsVPIzfeSorDfNq6lzI,1.2855521440505981,clear,1550,1950,0.0,OK,100,,,PETG,100,,,3.98,17.44,"[61177, 61382, 61502, 61598, 61743, 62000, 62406, 62961, 63623, 64311, 64924, 65360, 65535, 65404, 64973, 64297, 63468, 62593, 61772, 61061, 60459, 59888, 59198, 58183, 56614, 54271, 50991, 46700, 41442, 35385, 28814, 22104, 15680, 9963, 5327, 2045, 268, 0, 1108, 3343, 6370, 9815, 13308, 16520, 19198, 21182, 22409, 22909, 22783, 22185, 21295, 20296, 19352, 18597, 18128, 17999, 18226, 18795, 19667, 20787, 22092, 23520, 25016, 26534, 28045, 29532, 30995, 32441, 33888, 35351, 36837, 38344, 39851, 41322, 42708, 43954, 45006, 45826, 46397, 46733, 46880, 46911, 46919, 47004, 47259, 47750, 48511, 49536, 50780, 52166, 53600, 54987, 56248, 57331, 58218, 58927, 59500, 59993, 60455, 60914, 61365, 61768, 62046, 62103, 61843, 61188, 60102, 58606, 56780, 54762, 52732, 50884, 49406, 48444, 48087, 48352, 49181, 50457, 52019, 53693, 55318, 56767, 57964, 58888, 59567, 60062, 60446, 60782]"
698b1092f0979bdcc670095e,PETG,OK,jdrkrgbhqpfmnswfybxupmgrb,10/02/2026 11:03,PETG_square,4827e2f00e90,9N0vTVsVPIzfeSorDfNq6lzI,1.275760293006897,clear,1550,1950,0.0,OK,100,,,PETG,100,,,3.92,17.27,"[61057, 61271, 61407, 61524, 61692, 61971, 62396, 62966, 63635, 64325, 64936, 65366, 65535, 65399, 64968, 64295, 63473, 62611, 61804, 61109, 60519, 59956, 59269, 58250, 56670, 54311, 51011, 46699, 41421, 35347, 28764, 22048, 15624, 9914, 5287, 2019, 255, 0, 1119, 3362, 6394, 9842, 13334, 16543, 19218, 21198, 22422, 22919, 22790, 22190, 21298, 20297, 19351, 18595, 18123, 17992, 18218, 18786, 19657, 20777, 22083, 23513, 25012, 26533, 28047, 29538, 31004, 32454, 33904, 35370, 36858, 38367, 39875, 41345, 42729, 43971, 45019, 45832, 46396, 46725, 46865, 46890, 46894, 46977, 47231, 47725, 48490, 49520, 50770, 52162, 53601, 54993, 56257, 57341, 58229, 58938, 59511, 60003, 60465, 60923, 61374, 61775, 62049, 62101, 61832, 61166, 60066, 58553, 56709, 54674, 52626, 50764, 49273, 48304, 47944, 48209, 49042, 50325, 51895, 53579, 55212, 56669, 57872, 58801, 59483, 59980, 60365, 60702]"
698b108dfc9631fe520d4484,PETG,OK,knuyvfngsyxizmhwosuqzojjvjy,10/02/2026 11:03,PETG_square,4827e2f00e90,9N0vTVsVPIzfeSorDfNq6lzI,1.3176113367080688,clear,1550,1950,0.0,OK,100,,,PETG,100,,,3.89,17.1,"[60989, 61206, 61348, 61473, 61650, 61939, 62374, 62952, 63628, 64323, 64936, 65367, 65535, 65397, 64962, 64285, 63459, 62592, 61781, 61083, 60493, 59932, 59250, 58241, 56674, 54332, 51051, 46760, 41501, 35443, 28872, 22161, 15735, 10013, 5369, 2076, 284, 0, 1091, 3311, 6325, 9762, 13250, 16463, 19146, 21138, 22375, 22884, 22765, 22172, 21283, 20282, 19333, 18572, 18095, 17959, 18180, 18746, 19615, 20733, 22038, 23467, 24962, 26480, 27989, 29474, 30934, 32379, 33825, 35287, 36775, 38285, 39795, 41269, 42658, 43905, 44957, 45775, 46343, 46675, 46818, 46845, 46850, 46934, 47188, 47680, 48442, 49468, 50712, 52098, 53530, 54913, 56170, 57248, 58130, 58835, 59407, 59899, 60361, 60822, 61277, 61682, 61961, 62019, 61757, 61098, 60006, 58502, 56667, 54640, 52601, 50746, 49262, 48296, 47937, 48201, 49030, 50307, 51871, 53547, 55174, 56624, 57821, 58746, 59426, 59921, 60305, 60642]"
698b1088f0979bdcc670095d,PETG,OK,yellcunqskikfcwntkdgnwuhpkk,10/02/2026 11:03,PETG_square,4827e2f00e90,9N0vTVsVPIzfeSorDfNq6lzI,1.2740907669067383,clear,1550,1950,0.0,OK,100,,,PETG,100,,,3.94,17.37,"[60984, 61202, 61346, 61475, 61654, 61946, 62382, 62960, 63635, 64329, 64940, 65369, 65535, 65396, 64960, 64283, 63456, 62587, 61771, 61064, 60460, 59880, 59175, 58138, 56542, 54171, 50864, 46551, 41279, 35218, 28654, 21961, 15561, 9874, 5267, 2012, 255, 0, 1112, 3342, 6357, 9785, 13257, 16449, 19110, 21081, 22300, 22795, 22669, 22074, 21189, 20195, 19255, 18505, 18038, 17910, 18137, 18706, 19577, 20695, 22000, 23427, 24922, 26439, 27947, 29432, 30890, 32333, 33776, 35234, 36717, 38221, 39725, 41194, 42578, 43822, 44872, 45689, 46258, 46591, 46735, 46763, 46769, 46853, 47108, 47600, 48363, 49392, 50640, 52030, 53468, 54858, 56122, 57207, 58096, 58806, 59381, 59874, 60337, 60798, 61250, 61654, 61931, 61988, 61725, 61066, 59975, 58472, 56639, 54613, 52575, 50721, 49237, 48271, 47913, 48177, 49007, 50285, 51851, 53530, 55160, 56614, 57815, 58744, 59426, 59924, 60310, 60648]"
