id,labelMaterialsString,measuredMaterialsString,sampleID,timestamp,comment,serialNo,collection,score,colour,wavelengthMin,wavelengthMax,itemWeight,measuredMaterialID0,measuredMaterialPerc0,measuredMaterialID1,measuredMaterialPerc1,labelMaterialID0,labelMaterialPerc0,labelMaterialID1,labelMaterialPerc1,minSignal,maxSignal,spectrum
698b31c4fc9631fe520d4769,,OK,xrhsaybenrtffernrttezciul,10/02/2026 13:25,Unknown 5,4827e2f00e90,HYfXwM3pvnoUEFrFS7ofKWw6,1.7439429759979248,,1550,1950,0.0,OK,100,,,,,,,2.55,3.21,"[63403, 63319, 63335, 63445, 63633, 63874, 64129, 64349, 64477, 64451, 64212, 63714, 62928, 61845, 60480, 58865, 57044, 55063, 52965, 50774, 48500, 46135, 43655, 41032, 38246, 35286, 32168, 28931, 25637, 22367, 19208, 16239, 13526, 11109, 8998, 7179, 5621, 4281, 3123, 2126, 1287, 626, 182, 0, 118, 561, 1320, 2357, 3601, 4957, 6320, 7594, 8702, 9604, 10302, 10839, 11288, 11741, 12291, 13013, 13949, 15108, 16455, 17931, 19455, 20949, 22348, 23617, 24751, 25779, 26750, 27724, 28755, 29874, 31085, 32359, 33638, 34847, 35910, 36762, 37370, 37732, 37885, 37896, 37847, 37824, 37898, 38114, 38483, 38982, 39564, 40168, 40737, 41229, 41626, 41940, 42202, 42459, 42752, 43106, 43517, 43945, 44323, 44566, 44588, 44328, 43764, 42934, 41934, 40912, 40054, 39553, 39582, 40263, 41647, 43700, 46309, 49295, 52441, 55520, 58331, 60721, 62605, 63967, 64852, 65342, 65535, 65513]"
698b31b2fc9631fe520d4765,,OK,agckpjwduxiiawjmmnsvfy,10/02/2026 13:25,Unknown 17,4827e2f00e90,HYfXwM3pvnoUEFrFS7ofKWw6,1.778854489326477,,1550,1950,0.0,OK,100,,,,,,,7.64,8.5,"[64262, 64594, 64740, 64756, 64712, 64677, 64702, 64815, 65007, 65238, 65441, 65535, 65438, 65083, 64427, 63456, 62186, 60653, 58905, 56989, 54935, 52751, 50419, 47901, 45142, 42090, 38709, 34992, 30969, 26717, 22348, 18008, 13858, 10059, 6752, 4050, 2021, 690, 36, 0, 494, 1412, 2639, 4062, 5574, 7082, 8506, 9783, 10871, 11745, 12403, 12864, 13168, 13376, 13561, 13805, 14185, 14768, 15597, 16687, 18022, 19557, 21225, 22947, 24647, 26262, 27753, 29110, 30352, 31521, 32670, 33851, 35101, 36433, 37831, 39250, 40626, 41887, 42968, 43827, 44454, 44877, 45156, 45381, 45650, 46056, 46669, 47526, 48621, 49911, 51324, 52771, 54166, 55440, 56553, 57500, 58304, 59009, 59665, 60310, 60955, 61578, 62118, 62485, 62576, 62292, 61563, 60363, 58725, 56743, 54564, 52372, 50367, 48735, 47629, 47147, 47320, 48117, 49449, 51187, 53179, 55274, 57336, 59258, 60962, 62401, 63551, 64403]"
698b31acfc9631fe520d4764,,OK,rsiauwjgwqqlehgvisqf,10/02/2026 13:25,Unknown 17,4827e2f00e90,HYfXwM3pvnoUEFrFS7ofKWw6,1.6341197490692139,,1550,1950,0.0,OK,100,,,,,,,8.25,9.12,"[64162, 64505, 64674, 64721, 64710, 64702, 64747, 64867, 65054, 65272, 65457, 65535, 65428, 65073, 64426, 63474, 62225, 60712, 58976, 57058, 54986, 52768, 50390, 47820, 45010, 41919, 38516, 34798, 30798, 26588, 22277, 18002, 13914, 10166, 6893, 4203, 2163, 799, 96, 0, 429, 1284, 2454, 3829, 5305, 6789, 8201, 9479, 10579, 11477, 12167, 12668, 13018, 13271, 13499, 13774, 14171, 14749, 15549, 16588, 17852, 19302, 20881, 22518, 24148, 25714, 27182, 28542, 29809, 31019, 32214, 33436, 34715, 36058, 37447, 38840, 40178, 41399, 42448, 43288, 43915, 44358, 44674, 44946, 45261, 45704, 46334, 47184, 48245, 49477, 50813, 52175, 53487, 54688, 55747, 56660, 57452, 58164, 58841, 59512, 60186, 60834, 61395, 61782, 61892, 61633, 60938, 59784, 58203, 56286, 54175, 52047, 50095, 48502, 47416, 46935, 47098, 47879, 49197, 50930, 52935, 55063, 57176, 59162, 60934, 62435, 63632, 64506]"
698b31a6f0979bdcc6700d3e,,OK,rnoernceotloqixqkjhylgynbwn,10/02/2026 13:24,Unknown 17,4827e2f00e90,HYfXwM3pvnoUEFrFS7ofKWw6,1.5424436330795288,,1550,1950,0.0,OK,100,,,,,,,8.55,9.49,"[63993, 64378, 64586, 64668, 64687, 64704, 64767, 64898, 65089, 65302, 65476, 65535, 65402, 65013, 64327, 63329, 62029, 60460, 58663, 56682, 54544, 52261, 49821, 47192, 44333, 41201, 37770, 34039, 30042, 25853, 21579, 17356, 13336, 9666, 6480, 3881, 1932, 655, 30, 0, 479, 1366, 2549, 3918, 5370, 6813, 8174, 9394, 10433, 11273, 11914, 12377, 12703, 12950, 13185, 13481, 13910, 14526, 15368, 16446, 17745, 19222, 20819, 22466, 24097, 25658, 27118, 28468, 29727, 30930, 32121, 33343, 34624, 35969, 37359, 38751, 40084, 41294, 42327, 43147, 43752, 44170, 44463, 44714, 45015, 45449, 46080, 46938, 48014, 49267, 50629, 52018, 53354, 54577, 55650, 56569, 57357, 58055, 58708, 59350, 59988, 60600, 61128, 61487, 61581, 61318, 60634, 59505, 57965, 56099, 54047, 51982, 50090, 48548, 47500, 47041, 47205, 47967, 49245, 50922, 52857, 54908, 56944, 58859, 60573, 62037, 63220, 64110]"
698b31a1f97301bb09c0e5d5,,OK,fmbqpaeqjigepnucqbqys,10/02/2026 13:24,Unknown 17,4827e2f00e90,HYfXwM3pvnoUEFrFS7ofKWw6,1.5908823013305664,,1550,1950,0.0,OK,100,,,,,,,7.7,8.57,"[63656, 64031, 64235, 64321, 64354, 64396, 64495, 64672, 64917, 65189, 65421, 65535, 65449, 65099, 64441, 63460, 62170, 60605, 58812, 56835, 54708, 52441, 50023, 47421, 44590, 41484, 38073, 34354, 30359, 26159, 21865, 17613, 13557, 9848, 6622, 3984, 2000, 694, 46, 0, 470, 1356, 2546, 3929, 5403, 6875, 8270, 9525, 10601, 11473, 12142, 12625, 12963, 13212, 13445, 13736, 14157, 14770, 15614, 16701, 18014, 19511, 21128, 22792, 24432, 25993, 27440, 28766, 29992, 31157, 32312, 33505, 34769, 36113, 37520, 38944, 40321, 41583, 42666, 43531, 44168, 44604, 44900, 45140, 45420, 45829, 46437, 47277, 48348, 49609, 50990, 52409, 53783, 55045, 56157, 57111, 57925, 58642, 59304, 59946, 60579, 61177, 61685, 62018, 62077, 61771, 61033, 59840, 58226, 56279, 54141, 51990, 50017, 48404, 47297, 46794, 46930, 47678, 48955, 50640, 52588, 54654, 56703, 58627, 60346, 61809, 62985, 63863]"
698b319bf97301bb09c0e5d4,,OK,dehilkgfpyvpintvaih,10/02/2026 13:24,Unknown 17,4827e2f00e90,HYfXwM3pvnoUEFrFS7ofKWw6,1.4745010137557983,,1550,1950,0.0,OK,100,,,,,,,7.68,8.5,"[60924, 61364, 61789, 62215, 62662, 63142, 63654, 64182, 64689, 65125, 65427, 65535, 65393, 64965, 64234, 63204, 61898, 60353, 58606, 56688, 54614, 52381, 49967, 47335, 44445, 41262, 37768, 33977, 29932, 25716, 21442, 17243, 13264, 9645, 6507, 3944, 2012, 729, 76, 0, 423, 1254, 2389, 3725, 5164, 6616, 8003, 9264, 10352, 11243, 11930, 12430, 12782, 13041, 13277, 13565, 13976, 14569, 15384, 16434, 17703, 19152, 20724, 22349, 23965, 25518, 26977, 28335, 29609, 30831, 32045, 33289, 34588, 35947, 37344, 38736, 40065, 41270, 42297, 43116, 43724, 44152, 44459, 44726, 45042, 45486, 46118, 46967, 48025, 49252, 50584, 51944, 53259, 54470, 55546, 56481, 57297, 58029, 58718, 59388, 60043, 60654, 61160, 61478, 61512, 61177, 60411, 59198, 57574, 55629, 53504, 51370, 49411, 47804, 46688, 46156, 46242, 46919, 48110, 49696, 51541, 53501, 55446, 57270, 58892, 60258, 61337, 62113]"
698b318afc9631fe520d4763,,OK,rgzqpgydhcfhodfeezmygcn,10/02/2026 13:24,Unknown 11,4827e2f00e90,HYfXwM3pvnoUEFrFS7ofKWw6,0.8224337100982666,,1550,1950,0.0,OK,100,,,,,,,15.49,31.77,"[38664, 39575, 41021, 42978, 45399, 48203, 51271, 54442, 57525, 60316, 62625, 64304, 65272, 65535, 65191, 64424, 63472, 62594, 62021, 61910, 62308, 63126, 64140, 65011, 65331, 64680, 62695, 59130, 53914, 47178, 39255, 30659, 22028, 14055, 7402, 2626, 105, 0, 2232, 6502, 12332, 19123, 26236, 33066, 39110, 44016, 47608, 49893, 51031, 51299, 51038, 50599, 50290, 50340, 50878, 51926, 53414, 55201, 57108, 58955, 60584, 61890, 62824, 63399, 63677, 63751, 63728, 63703, 63746, 63890, 64126, 64412, 64680, 64853, 64861, 64654, 64214, 63558, 62737, 61827, 60918, 60099, 59443, 58998, 58778, 58762, 58901, 59126, 59360, 59535, 59602, 59537, 59350, 59076, 58770, 58495, 58303, 58228, 58271, 58396, 58536, 58598, 58478, 58082, 57340, 56221, 54745, 52983, 51046, 49077, 47227, 45633, 44397, 43571, 43149, 43067, 43216, 43459, 43657, 43688, 43472, 42988, 42269, 41408, 40534, 39795, 39332, 39255]"
698b3182f97301bb09c0e5d3,,OK,umevfwhevsxirjudklzph,10/02/2026 13:24,Unknown 11,4827e2f00e90,HYfXwM3pvnoUEFrFS7ofKWw6,0.8239948749542236,,1550,1950,0.0,OK,100,,,,,,,15.84,32.87,"[36613, 37313, 38547, 40304, 42552, 45226, 48219, 51375, 54506, 57402, 59859, 61713, 62867, 63311, 63132, 62506, 61672, 60891, 60402, 60371, 60852, 61765, 62887, 63883, 64342, 63840, 62010, 58603, 53544, 46959, 39177, 30708, 22182, 14282, 7662, 2864, 258, 0, 2010, 5997, 11496, 17931, 24688, 31191, 36959, 41660, 45128, 47369, 48530, 48871, 48708, 48364, 48125, 48207, 48733, 49731, 51145, 52854, 54705, 56537, 58209, 59624, 60730, 61529, 62066, 62416, 62665, 62895, 63169, 63519, 63943, 64411, 64868, 65248, 65486, 65535, 65367, 64988, 64433, 63762, 63054, 62391, 61846, 61474, 61303, 61328, 61515, 61807, 62133, 62425, 62625, 62697, 62635, 62462, 62219, 61966, 61755, 61627, 61594, 61635, 61692, 61682, 61504, 61061, 60274, 59104, 57560, 55702, 53641, 51517, 49487, 47698, 46260, 45234, 44620, 44354, 44322, 44377, 44368, 44164, 43678, 42884, 41823, 40599, 39359, 38271, 37493, 37152]"
698b3178f97301bb09c0e5d2,,OK,aqdobyjnvarlezjxnrgjthwosd,10/02/2026 13:24,Unknown 11,4827e2f00e90,HYfXwM3pvnoUEFrFS7ofKWw6,0.8784204125404358,,1550,1950,0.0,OK,100,,,,,,,15.81,32.51,"[38979, 39832, 41193, 43048, 45365, 48076, 51072, 54202, 57277, 60092, 62449, 64188, 65219, 65535, 65226, 64470, 63507, 62599, 61984, 61830, 62192, 62990, 64006, 64904, 65275, 64694, 62791, 59313, 54181, 47517, 39649, 31084, 22458, 14460, 7751, 2888, 250, 0, 2065, 6154, 11795, 18401, 25343, 32026, 37954, 42778, 46324, 48592, 49733, 50014, 49761, 49310, 48958, 48928, 49347, 50242, 51549, 53142, 54855, 56522, 57998, 59184, 60034, 60560, 60817, 60892, 60883, 60877, 60938, 61099, 61350, 61653, 61944, 62151, 62206, 62060, 61693, 61117, 60378, 59547, 58708, 57948, 57340, 56934, 56749, 56771, 56956, 57239, 57546, 57808, 57971, 58006, 57917, 57733, 57504, 57292, 57150, 57116, 57198, 57366, 57560, 57691, 57658, 57364, 56734, 55731, 54369, 52710, 50861, 48963, 47167, 45611, 44403, 43600, 43201, 43146, 43327, 43607, 43843, 43911, 43728, 43267, 42561, 41701, 40819, 40064, 39579, 39477]"
698b316ef97301bb09c0e5d0,,OK,gevxflflwbbpoimofxcrcl,10/02/2026 13:23,Unknown 11,4827e2f00e90,HYfXwM3pvnoUEFrFS7ofKWw6,0.955791711807251,,1550,1950,0.0,OK,100,,,,,,,15.36,31.52,"[39333, 40245, 41686, 43633, 46036, 48812, 51840, 54957, 57973, 60685, 62905, 64489, 65362, 65535, 65112, 64280, 63280, 62372, 61782, 61666, 62063, 62881, 63891, 64756, 65070, 64418, 62445, 58914, 53760, 47114, 39306, 30838, 22329, 14449, 7833, 3014, 353, 0, 1882, 5720, 11063, 17354, 24000, 30437, 36197, 40949, 44524, 46913, 48249, 48768, 48765, 48547, 48386, 48491, 48986, 49909, 51218, 52813, 54557, 56309, 57942, 59363, 60521, 61410, 62059, 62525, 62873, 63168, 63458, 63768, 64098, 64425, 64710, 64907, 64973, 64879, 64615, 64192, 63646, 63028, 62401, 61825, 61355, 61026, 60852, 60822, 60907, 61061, 61232, 61373, 61449, 61444, 61363, 61232, 61090, 60978, 60934, 60974, 61090, 61245, 61372, 61388, 61200, 60726, 59909, 58729, 57213, 55434, 53507, 51569, 49766, 48226, 47041, 46253, 45844, 45741, 45825, 45954, 45984, 45797, 45320, 44542, 43516, 42351, 41200, 40233, 39607, 39446]"
698b3167fc9631fe520d4760,,OK,auqxcagverqphetceaxgcig,10/02/2026 13:23,Unknown 11,4827e2f00e90,HYfXwM3pvnoUEFrFS7ofKWw6,0.8058307766914368,,1550,1950,0.0,OK,100,,,,,,,15.53,32.11,"[36767, 37679, 39255, 41445, 44169, 47307, 50701, 54159, 57465, 60403, 62781, 64457, 65366, 65535, 65082, 64208, 63166, 62219, 61599, 61459, 61836, 62634, 63624, 64464, 64751, 64071, 62070, 58516, 53346, 46692, 38887, 30432, 21950, 14110, 7551, 2806, 239, 0, 2014, 5996, 11487, 17920, 24686, 31208, 37005, 41740, 45240, 47503, 48673, 49006, 48816, 48434, 48150, 48186, 48672, 49638, 51030, 52726, 54565, 56380, 58026, 59398, 60443, 61164, 61610, 61862, 62017, 62163, 62369, 62672, 63073, 63537, 64005, 64407, 64672, 64748, 64606, 64251, 63719, 63073, 62395, 61767, 61263, 60938, 60814, 60885, 61110, 61432, 61777, 62079, 62281, 62355, 62298, 62137, 61918, 61699, 61533, 61455, 61472, 61559, 61653, 61668, 61506, 61071, 60290, 59130, 57605, 55779, 53762, 51695, 49729, 48002, 46620, 45637, 45048, 44789, 44749, 44788, 44761, 44546, 44062, 43290, 42271, 41107, 39940, 38931, 38233, 37966]"
