Wavelength (nm),ABS_mean,ABS_std,HDPE_mean,HDPE_std,LDPE_mean,LDPE_std,PA6_mean,PA6_std,PA66_mean,PA66_std,PC_mean,PC_std,PET_mean,PET_std,PETG_mean,PETG_std,PLA_mean,PLA_std,PMMA_mean,PMMA_std,POM_mean,POM_std,PP_mean,PP_std,PS_mean,PS_std,PVC_mean,PVC_std,TPU_mean,TPU_std
1622.4409448818897,54888.19047619047,3505.650223215138,64180.71052631579,766.939814694009,63783.76190476191,707.5649662086838,49703.18518518518,7840.113108769479,52502.51612903226,4388.62299567039,52298.40425531915,270.9017769374164,57936.04347826087,4235.746281746233,57164.269230769234,1347.6888923604424,58524.58823529412,4285.866335084954,53952.03448275862,6570.892918027978,62807.75,702.6846287631457,62758.5,2267.228456728611,48130.032258064515,7985.455805294664,62785.32467532468,2224.2265922218835,64350.53333333333,117.17216203328995
1625.5905511811025,51550.90476190476,3800.3640415192544,63905.34210526316,661.0449971273869,63796.380952380954,472.83395617635017,51139.22222222222,7443.144752217919,53859.3870967742,3887.0011716258336,50192.1914893617,308.34283477544324,57158.0,4625.635538002835,55099.92307692308,1963.23275243581,57623.94117647059,4152.200330520564,52930.69827586207,6669.888250911869,61742.0,852.4505117600669,62277.833333333336,2468.1591937222274,44896.8064516129,7786.907065064946,62703.55844155844,2338.3540136895076,62879.4,195.74534477223207
1628.740157480315,48059.42857142857,4039.4988087447605,63681.89473684211,584.7131455712947,63855.80952380953,405.0259978778104,52549.40740740741,6950.54399821023,55293.58064516129,3351.000031518695,47665.425531914894,347.73429234334304,55684.63043478261,4913.920463331015,52259.53846153846,2580.185894179082,56922.76470588235,4034.205884818878,51957.18965517241,6783.415700624516,60580.125,992.964493008184,61636.666666666664,2738.1857613918182,41699.77419354839,7848.4559307801765,62643.96103896104,2422.968526209434,60821.13333333333,319.67522407732645
1631.8897637795276,44611.09523809524,4221.510662860393,63575.36842105263,614.8527175396787,63982.666666666664,504.1242603180985,53919.92592592593,6434.465409466752,56761.87096774193,2919.5268920962617,44653.14893617021,385.20356479224785,53269.065217391304,5030.942700157539,48542.730769230766,3119.7307151751256,56470.17647058824,4011.6116789858634,50945.98275862069,6889.400420564561,59332.4375,1125.657583856543,60840.833333333336,3088.1582721565437,38723.3870967742,8270.944205089554,62596.2987012987,2489.5696027388813,58243.4,477.16688904407437
1635.03937007874,41376.90476190476,4346.617172937198,63621.5,734.2869348092604,64180.380952380954,571.9279405318451,55235.333333333336,5967.214884808614,58213.06451612903,2718.5666637982395,41135.51063829787,415.96531526540514,49749.67391304348,4919.104297463053,43937.61538461538,3506.041325362257,56248.35294117647,4115.888210069057,49785.5,6960.154826978868,57977.8125,1250.525350540224,59928.708333333336,3505.019668028111,36107.51612903226,9032.87192879418,62540.38961038961,2548.429601268069,55260.53333333333,650.795499540541
1638.1889763779527,38473.90476190476,4417.579954861753,63816.21052631579,860.7695197931826,64432.380952380954,517.7884727321873,56476.555555555555,5606.499240024479,59591.58064516129,2766.8189464086795,37147.97872340425,435.52157478189076,45087.717391304344,4548.469181866927,38536.07692307692,3678.8527886063457,56160.82352941176,4323.914242977402,48351.81896551724,6967.578213805883,56462.5625,1364.498441220711,58967.104166666664,3967.7919354870373,33923.25806451613,10008.171345222772,62446.98701298701,2606.463327528975,52018.86666666667,823.86130440074
1641.3385826771653,35946.380952380954,4438.9035913128955,64113.0,937.0011514906141,64702.666666666664,354.14125959288015,57622.37037037037,5383.764517634877,60841.12903225807,2962.974015344843,32781.17021276596,440.4709915895366,39388.891304347824,3929.237348437883,32533.80769230769,3604.83736984316,56037.76470588235,4585.33041377175,46525.456896551725,6888.877261249173,54703.875,1463.5679807836054,58041.6875,4460.867489234624,32160.516129032258,11026.629780411422,62281.02597402597,2669.3516649204657,48678.2,984.5277852859208
1644.4881889763778,33761.80952380953,4416.569414408682,64430.15789473684,944.7339231739104,64941.380952380954,299.23672364876165,58650.666666666664,5302.237626875266,61909.77419354839,3192.075547954678,28172.936170212764,428.7168586164164,32901.95652173913,3119.312242734744,26215.76923076923,3285.1620649367374,55657.529411764706,4852.672230693797,44208.706896551725,6710.7446616668685,52604.0,1541.1930849183045,57242.0625,4978.341827381926,30729.09677419355,11920.45883062268,62005.33766233766,2744.3015794025664,45389.6,1123.9963701009003
1647.6377952755906,31819.714285714286,4355.226167030411,64666.02631578947,898.5964636980482,65092.0,598.6615229389802,59540.51851851852,5341.585846990403,62753.58064516129,3396.8384330536755,23492.574468085106,400.0196135979021,25998.239130434784,2229.9678120584244,19926.576923076922,2757.19298692706,54779.64705882353,5091.918382752123,41342.08620689655,6431.09920428281,50065.5,1589.6196479032335,56643.854166666664,5519.141229958936,29475.064516129034,12542.319682901396,61586.74025974026,2843.136211466235,42276.73333333333,1237.9649142398541
1650.7874015748032,29974.809523809523,4258.252554847079,64717.52631578947,842.4390572005509,65102.0,994.7474912904136,60275.96296296296,5467.267788640166,63339.74193548387,3573.431349672477,18921.44680851064,355.8641749325895,19131.239130434784,1448.3428339159777,14033.884615384615,2091.196958073443,53186.64705882353,5277.431549322593,37916.1724137931,6058.640436252239,47013.4375,1601.3114925253456,56290.208333333336,6078.678916776562,28208.032258064515,12775.00508549579,60999.68831168831,2980.2435063926996,39421.26666666667,1324.1101901109118
1653.9370078740158,28066.904761904763,4126.186408373233,64502.0,835.442586770314,64930.0,1359.6704782864888,60846.62962962963,5637.620460390925,63649.77419354839,3740.5926019185217,14632.148936170213,299.86812553459936,12783.608695652174,1069.9812163784215,8884.961538461539,1380.8099206560794,50727.294117647056,5387.10358459366,33978.84482758621,5610.945432664207,43413.8125,1568.7658452885025,56179.291666666664,6643.39358548003,26735.129032258064,12539.696962799164,60229.23376623377,3165.5488348583135,36852.46666666667,1383.156962250569
1657.0866141732283,25954.809523809523,3958.499747307445,63973.39473684211,911.3048348810415,64556.47619047619,1640.051701247994,61247.666666666664,5810.82097214932,63679.32258064516,3910.7683956389983,10771.68085106383,236.77065897713587,7410.108695652174,1147.2598399487226,4767.576923076923,730.7224124678538,47348.117647058825,5406.460719876816,29634.724137931036,5111.60904990518,39287.125,1488.1356992475519,56255.1875,7188.146349651655,24897.387096774193,11805.079387027732,59271.71428571428,3396.804418277521,34549.8,1416.7510343505428
1660.236220472441,23544.238095238095,3755.2655083960112,63133.15789473684,1054.2631631497493,63984.28571428572,1814.7696205056454,61476.81481481482,5951.393668321402,63438.06451612903,4076.545121162027,7448.553191489362,172.42041747471444,3383.195652173913,1222.9005722242157,1877.8461538461538,243.4052796829083,43116.0,5335.596543085716,25038.387931034482,4587.005338869779,34715.5625,1358.5428760601374,56409.833333333336,7681.390554269602,22599.612903225807,10595.476961595663,58131.68831168831,3654.481686416952,32447.8,1427.5941159867534
1663.3858267716537,20808.85714285714,3519.583813135734,62028.94736842105,1229.7821147916795,63238.42857142857,1889.9481870304974,61531.18518518518,6035.589467895054,62946.67741935484,4214.028310965548,4729.148936170212,113.00762141939042,949.9130434782609,999.2645518642579,299.65384615384613,59.259496030783836,38215.94117647059,5199.255483699093,20380.629310344826,4063.8500569045327,29839.5625,1185.4457478492004,56491.791666666664,8089.383098539132,19830.967741935485,8993.13350422231,56817.97402597403,3903.640924426557,30452.4,1418.3706520746496
1666.5354330708662,17796.52380952381,3258.6911865706306,60745.68421052631,1418.6515670516355,62359.04761904762,1892.0076884015355,61398.96296296296,6054.649462168671,62233.16129032258,4297.076816573544,2639.531914893617,64.15733687628087,206.3695652173913,399.2811126259431,0.0,0.0,32933.64705882353,5043.241942163516,15869.5,3565.383561365477,24845.1875,979.5294290340388,56323.270833333336,8382.940630479816,16670.774193548386,7134.181010525801,55336.805194805194,4100.9748319686805,28456.8,1392.3385699366852
1669.6850393700788,14623.666666666666,2982.1468829931955,59385.26315789474,1621.2813432300443,61389.857142857145,1860.7305857982694,61058.48148148148,6015.706660071402,61328.58064516129,4310.15099484172,1173.7659574468084,30.50232831430961,1089.695652173913,652.1402513051934,836.1538461538462,335.4040837680484,27616.352941176472,4920.881842792675,11709.396551724138,3109.3658486382337,19944.0,757.7181204115419,55723.479166666664,8539.361219741946,13280.41935483871,5196.915429890297,53686.05194805195,4203.81603665392,26362.4,1351.814770348857
1672.8346456692914,11455.190476190477,2700.4941279601762,58043.34210526316,1850.6112685203543,60365.0,1844.5237351478593,60473.2962962963,5937.6400712667155,60262.354838709674,4256.816018578319,305.531914893617,13.124365944287193,3395.8260869565215,1966.249644731418,2581.6923076923076,940.5618521039094,22625.823529411766,4865.179752864396,8079.103448275862,2706.0465098435366,15348.375,543.5813962738239,54531.854166666664,8545.05812099793,9879.709677419354,3388.1681718701757,51850.57142857143,4178.138575871278,24095.733333333334,1296.4328735247175
1675.984251968504,8476.952380952382,2422.895738499118,56783.05263157895,2123.1791697130984,59295.09523809524,1898.825775120782,59593.92592592593,5847.641094055227,59058.45161290323,4161.187941726301,0.0,0.0,6805.891304347826,3507.155407649146,4952.7692307692305,1755.021965843082,18284.117647058825,4868.616494898161,5113.543103448276,2359.1925649439727,11245.6875,370.0675138994911,52631.854166666664,8394.256089209613,6715.677419354839,1937.5372860028797,49800.844155844155,4005.6286730826273,21621.866666666665,1225.0291896749056
1679.1338582677165,5864.523809523809,2155.334260211773,55616.47368421053,2454.278827903821,58156.666666666664,2076.558492940465,58364.333333333336,5775.551350945415,57735.12903225807,4065.048662502328,219.80851063829786,23.097055442679856,10930.95652173913,5139.609780300622,7645.038461538462,2692.709108811154,14827.411764705883,4889.688478695255,2889.646551724138,2071.3815282123046,7775.8125,282.3637323449136,49967.979166666664,8088.891774860097,4025.1935483870966,1102.907723433828,47495.66233766234,3689.284827081639,18950.4,1136.581118970397
1682.283464566929,3754.3809523809523,1901.0786781692045,54492.05263157895,2855.8181143926295,56887.619047619046,2396.73369949685,56730.7037037037,5749.9059175221855,56302.93548387097,4020.363752885438,934.8723404255319,59.54780558376235,15358.673913043478,6729.343562708896,10367.115384615385,3654.6182093232615,12372.058823529413,4879.027620945752,1423.8103448275863,1848.8023192745766,5016.625,288.951742294453,46555.395833333336,7637.676568443397,2001.6129032258063,868.7227434543182,44888.2987012987,3256.2860928625023,16135.2,1030.6905258126708
1685.433070866142,2223.2380952380954,1660.8460524616135,53296.92105263158,3333.270508560773,55388.42857142857,2825.7986240964833,54654.666666666664,5793.986691197848,54769.645161290326,4076.2845871430286,2116.531914893617,106.84525518668411,19699.804347826088,8153.661347809565,12868.576923076924,4544.52426361048,10899.882352941177,4806.684498540768,654.1637931034483,1716.4793907978878,2977.9375,323.8092549538231,42480.458333333336,7056.45063032853,766.9354838709677,611.2179240470446,41936.844155844155,2761.756381974148,13267.333333333334,910.4735519985679
1688.5826771653544,1277.6190476190477,1435.0737321754746,51870.10526315789,3879.4899677628114,53535.380952380954,3290.9065399788074,52126.51851851852,5922.045982599885,53142.967741935485,4261.694237407579,3734.1702127659573,160.7993753492864,23626.565217391304,9314.45999427112,14961.346153846154,5280.932048725343,10266.470588235294,4673.332519452285,488.66379310344826,1686.6321724788666,1605.0625,337.818085060214,37890.3125,6369.321291538349,356.51612903225805,336.19770210568765,38615.74025974026,2288.61786341512,10460.466666666667,781.3921650205839
1691.732283464567,857.4285714285714,1222.8623942922402,50028.18421052631,4468.772343221364,51195.47619047619,3705.884157969627,49176.74074074074,6134.350740449939,51434.54838709677,4575.887813301017,5747.574468085107,217.198678014163,26900.41304347826,10148.554580260457,16528.76923076923,5808.271385292453,10227.529411764706,4502.052539971558,782.0775862068965,1761.5577752956385,792.25,321.6483911043237,32977.6875,5610.072957622187,719.5483870967741,1381.7302112536104,34927.32467532468,1940.8177312706378,7836.8,651.5784117561498
1694.8818897637796,849.0952380952381,1024.5385909096049,47598.21052631579,5054.490135970793,48252.23809523809,3991.729174236839,45882.555555555555,6417.592241085398,49666.645161290326,4991.040311419907,8098.68085106383,271.7538080441739,29385.543478260868,10633.319913298219,17526.884615384617,6102.055948152123,10483.411764705883,4319.063311561125,1370.0689655172414,1912.181033686033,402.375,290.3691346803238,27957.729166666668,4824.310653431841,1729.0,2925.4442397694065,30911.454545454544,1795.5083680902014,5508.2,529.3231149307576
1698.031496062992,1111.1904761904761,842.0548347175508,44451.15789473684,5573.21598798696,44628.52380952381,4092.3952890469977,42368.148148148146,6746.9830113784865,47874.290322580644,5465.393532409162,10706.489361702128,321.5019190135259,31049.41304347826,10787.849613612381,17977.5,6169.2307228323425,10729.35294117647,4133.232205389363,2090.3189655172414,2094.9325336809275,287.375,276.3122950123646,23044.458333333332,4073.5042191292614,3208.4193548387098,4724.132661641361,26648.571428571428,1825.075329728522,3562.4,419.93790017096575
1701.181102362205,1498.6666666666667,693.2958781091768,40533.52631578947,5954.466902369409,40309.76190476191,3984.4042860557242,38796.77777777778,7091.957658651014,46106.645161290326,5954.829574487104,13467.510638297872,364.38784997029694,31952.065217391304,10670.202337843892,17953.346153846152,6045.462220302149,10706.0,3928.9466182950064,2803.094827586207,2271.356969387912,312.5625,307.04172533020653,18430.020833333332,3437.329422977375,4959.612903225807,6619.220091849917,22259.454545454544,1914.1124120218126,2051.266666666667,323.8636475775295
1704.3307086614172,1889.3809523809523,633.8041214753126,35886.18421052631,6131.962735730076,35359.71428571428,3682.2174626408023,35355.48148148148,7422.361121639626,44425.45161290323,6419.682596106716,16261.021276595744,399.33074274402907,32224.956521739132,10370.359565600835,17563.346153846152,5786.0784643454435,10238.764705882353,3680.8028780402815,3407.1724137931033,2416.820108280864,371.875,372.93177576468327,14266.854166666666,3007.5120669582207,6794.290322580645,8466.684833924264,17896.155844155845,1956.8602539871558,986.0666666666667,237.2311015772501
1707.48031496063,2203.3333333333335,738.8349473089909,30651.263157894737,6056.467768054641,29924.714285714286,3234.3683735020363,32234.51851851852,7714.192400880678,42900.67741935484,6829.18457035258,18960.68085106383,426.78581535298207,32047.347826086956,9998.356026209663,16934.615384615383,5456.231434557704,9264.35294117647,3376.7319728709585,3850.560344827586,2521.5717706689143,398.0,444.73967104363425,10658.291666666666,2847.95977381421,8561.129032258064,10147.670257786762,13728.57142857143,1898.5878923973205,338.4,154.12670112605406
1710.6299212598426,2412.4285714285716,1006.7138701371559,25062.13157894737,5705.974925559,24228.571428571428,2714.3025337824743,29603.51851851852,7950.264451089012,41603.83870967742,7162.107353857451,21450.021276595744,447.4902347377028,31619.804347826088,9666.08272488545,16198.23076923077,5120.572769252196,7833.411764705882,3037.9313793672077,4133.146551724138,2589.480240932099,366.1875,499.016184450715,7655.770833333333,2938.447572270541,10163.387096774193,11578.812423581212,9926.766233766233,1728.2359439095349,45.733333333333334,71.92910089494761
1713.7795275590552,2539.285714285714,1380.530061860545,19418.657894736843,5092.653306357449,18553.238095238095,2201.4375585655475,27589.48148148148,8121.94957607616,40599.032258064515,7408.588235562879,23637.76595744681,462.6131241879026,31140.782608695652,9463.498059277996,15476.423076923076,4833.678875851401,6096.882352941177,2721.2652741034867,4302.163793103448,2634.32152471668,289.0,523.0433777422289,5263.666666666667,3181.7811726383,11566.09677419355,12715.317294266019,6641.519480519481,1462.933723990715,21.6,28.215362245887725
1716.9291338582675,2646.6666666666665,1811.5824267443336,14051.631578947368,4263.550796059749,13209.761904761905,1755.8480763210073,26259.51851851852,8226.632785678343,39935.1935483871,7570.62792989205,25472.212765957447,473.538555179286,30785.956521739132,9432.962972093777,14874.076923076924,4633.568569298455,4273.882352941177,2494.8217166611075,4441.146551724138,2676.8285411784263,204.5625,512.6568014702916,3449.0208333333335,3475.89866371264,12790.935483870968,13549.050201053817,3986.6493506493507,1136.2283560292944,169.73333333333332,94.59208329570833
1720.0787401574803,2818.6666666666665,2261.143228195131,9279.973684210527,3297.9588702459278,8503.380952380952,1391.2235271495128,25611.37037037037,8266.869088687232,39637.709677419356,7659.911854936075,26948.936170212764,481.46122462704636,30695.304347826088,9559.517874575524,14473.846153846154,4537.73892943567,2611.235294117647,2384.092761949051,4654.103448275862,2739.7315196280233,164.6875,469.9792174594,2154.7291666666665,3754.395239469242,13901.645161290322,14101.949704020879,2025.4805194805194,788.4129317300741,396.6,156.33673059563878
